"","Species","ID","Estado2","Lat2","Long2","Altitude","UF","Lat","Long","Altitude (m)","HemipenisMedido","Especie_Welington","Hemipenis_Evertido","No_LACV","Average coverage across loci","Loci passing coverage threshold","FabDocCh4AP","Colecao","FabDocCh2","FabMestrado","Localidade","Brazilian State","Latitude","Longitude","gymno_clades","Especie_Fabricius","Cytb Haplotype"," Genbank accession number cytb/ KIF24"
"386",NA,"96140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"387",NA,"96139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"388",NA,"96131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"389",NA,"96133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"390",NA,"96134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"391",NA,"96128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"392",NA,"96130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"393",NA,"86127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"394",NA,"96141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"395",NA,"96138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"396",NA,"96136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"397",NA,"96132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"398",NA,"96135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"399",NA,"96137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"400",NA,"96126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"401",NA,"96124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"402",NA,"96114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"403",NA,"96117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"404",NA,"96115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"405",NA,"96121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"406",NA,"96118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"407",NA,"96125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"408",NA,"96116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"409",NA,"96123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"410",NA,"96122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"411",NA,"96142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"412",NA,"96119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"413",NA,"96120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"414",NA,"89822",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"415",NA,"89816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"416",NA,"89815",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"417",NA,"89820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"418",NA,"89821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"419",NA,"89817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"420",NA,"89819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"421",NA,"89818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"422",NA,"95872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"423",NA,"95871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"424",NA,"95873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"425",NA,"95875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"426",NA,"95870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"427",NA,"95874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"428",NA,"96435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"429",NA,"96431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"430",NA,"96433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"431",NA,"96434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"432",NA,"96432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"433",NA,"89907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"434",NA,"89398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Lajeado(UHE Luis)",NA,NA,NA,11,NA,NA,NA
"435",NA,"28214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"436",NA,"28277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"437",NA,"42356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"438",NA,"28296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"439",NA,"28211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"440",NA,"28215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"441",NA,"28247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"442",NA,"42351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"443",NA,"28259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"444",NA,"28212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"445",NA,"28235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"446",NA,"28205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"447",NA,"28216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"448",NA,"28209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"449",NA,"28231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"450",NA,"28258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"451",NA,"28299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"452",NA,"28257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"453",NA,"28207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"454",NA,"28284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"455",NA,"28229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"456",NA,"28251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"457",NA,"28230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"458",NA,"28290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"459",NA,"28294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"460",NA,"28242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"461",NA,"28237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"462",NA,"28280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"463",NA,"42355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"464",NA,"28281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"465",NA,"28221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"466",NA,"28227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"467",NA,"28283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"468",NA,"28297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"469",NA,"28232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"470",NA,"28300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"471",NA,"28249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"472",NA,"28301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"473",NA,"28217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"474",NA,"28295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"475",NA,"28278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"476",NA,"28267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"477",NA,"28260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"478",NA,"28250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"479",NA,"28288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"480",NA,"28246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"481",NA,"28244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"482",NA,"28279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"483",NA,"28285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"484",NA,"28241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"485",NA,"28276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"486",NA,"28306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"487",NA,"28298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"488",NA,"28253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"489",NA,"28243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"490",NA,"28287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"491",NA,"28282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"492",NA,"28275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"493",NA,"28204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"494",NA,"28272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"495",NA,"28268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"496",NA,"28213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"497",NA,"28302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"498",NA,"28274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"499",NA,"28245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"500",NA,"28210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"501",NA,"28255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"502",NA,"28286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"503",NA,"28266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"504",NA,"28254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"505",NA,"28256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"506",NA,"28269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"507",NA,"28270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"508",NA,"28264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"509",NA,"28265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"510",NA,"28292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"511",NA,"28226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"512",NA,"28208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"513",NA,"28234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"514",NA,"28309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"515",NA,"28310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"516",NA,"28308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"517",NA,"28303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"518",NA,"28206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"519",NA,"28248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
