"","ID","UF","Altitude (m)","HemipenisMedido","Especie_Welington","Hemipenis_Evertido","No_LACV","Average coverage across loci","Loci passing coverage threshold","FabDocCh4AP","Colecao","FabDocCh2","FabMestrado","Localidade","Latitude","Longitude","gymno_clades","Especie_Fabricius","Cytb Haplotype"," Genbank accession number cytb/ KIF24"
"659","3131",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"660","3099",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"661","3009",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"662","3128",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"663","3047",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"664","3133",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"665","3024",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"666","3107",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"667","3020",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"668","3016",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"669","3094",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"670","3012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"671","3057",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"672","3116",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"673","3085",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"674","3059",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"675","3053",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"676","3048",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"677","3061",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"678","3091",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"679","3029",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"680","3074",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"681","3066",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"682","3084",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"683","3081",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"684","3123",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"685","3125",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"686","3062",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"687","3015",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"688","3027",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"689","3073",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"690","8003",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"691","3046",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"692","3038",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"693","8004",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"694","3075",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"695","3049",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"696","3069",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"697","3072",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"698","3043",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"699","3096",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"700","3090",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"701","3109",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"702","3113",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"703","3014",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"704","3039",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"705","3050",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"706","8006",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"707","8042",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"708","8050",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"709","8010",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"710","8024",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"711","8036",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"712","8020",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"713","8017",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"714","8019",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"715","8052",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"716","8012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"717","8007",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"718","8013",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"719","8058",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"720","8021",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"721","8029",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"722","8016",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"723","8009",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"724","8046",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"725","8015",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"726","8043",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"727","8056",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"728","53160",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"729","8014",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"730","8011",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"731","8047",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"732","8023",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"733","8018",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"734","8045",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"735","8034",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"736","8028",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"737","8026",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"738","8051",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"739","3086",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"740","8025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"741","8044",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"742","8033",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"743","8040",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"744","8048",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"745","9498",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"746","3023",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"747","8032",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"748","3032",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"749","3088",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"750","3129",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"751","8054",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"752","8053",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"753","8059",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"754","3013",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"755","8041",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"756","8030",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"757","3060",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"758","8055",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"759","3033",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"760","3098",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"761","3095",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"762","8057",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"763","8049",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"764","3132",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"765","8027",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"766","3036",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"767","3078",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"768","8022",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"769","8008",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"770","3100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"771","3127",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"772","3075",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"773","3042",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"774","3130",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"775","3034",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"776","3105",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"777","3119",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"778","3082",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"779","3068",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"780","3052",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"781","3058",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"782","3112",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"783","3040",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"784","3110",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"785","3104",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"786","3063",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"787","3114",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"788","3071",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu","-13.49575","-48.3974",2,"G. amarali",NA,NA
"789","864",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mineiros","-17.56","-52.55",NA,"G. amarali",NA,NA
"790","53068",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre","-13.09325","-47.02351",7,"G. amarali",NA,NA
"791","53066",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre","-13.09325","-47.02351",7,"G. amarali",NA,NA
"792","53083",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre","-13.09325","-47.02351",7,"G. amarali",NA,NA
"793","53078",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre","-13.09325","-47.02351",7,"G. amarali",NA,NA
"794","53082",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre","-13.09325","-47.02351",7,"G. amarali",NA,NA
"795","53074",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre","-13.09325","-47.02351",7,"G. amarali",NA,NA
"796","53084",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre","-13.09325","-47.02351",7,"G. amarali",NA,NA
"797","53075",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre","-13.09325","-47.02351",7,"G. amarali",NA,NA
"798","53077",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre","-13.09325","-47.02351",7,"G. amarali",NA,NA
"799","53076",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre","-13.09325","-47.02351",7,"G. amarali",NA,NA
"800","53080",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre","-13.09325","-47.02351",7,"G. amarali",NA,NA
"801","53057",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre","-13.09325","-47.02351",7,"G. amarali",NA,NA
"802","53071",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre","-13.09325","-47.02351",7,"G. amarali",NA,NA
"803","53085",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre","-13.09325","-47.02351",7,"G. amarali",NA,NA
"804","53073",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre","-13.09325","-47.02351",7,"G. amarali",NA,NA
"805","53063",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre","-13.09325","-47.02351",7,"G. amarali",NA,NA
"806","53069",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre","-13.09325","-47.02351",7,"G. amarali",NA,NA
"807","53064",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre","-13.09325","-47.02351",7,"G. amarali",NA,NA
"808","53079",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre","-13.09325","-47.02351",7,"G. amarali",NA,NA
"809","53053",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre","-13.09325","-47.02351",7,"G. amarali",NA,NA
"810","53072",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre","-13.09325","-47.02351",7,"G. amarali",NA,NA
"811","53081",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre","-13.09325","-47.02351",7,"G. amarali",NA,NA
"812","53067",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre","-13.09325","-47.02351",7,"G. amarali",NA,NA
"813","53070",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre","-13.09325","-47.02351",7,"G. amarali",NA,NA
"814","53065",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre","-13.09325","-47.02351",7,"G. amarali",NA,NA
"815","69370",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre","-13.09325","-47.02351",7,"G. amarali",NA,NA
"816","77824",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Niquelandia","-14.27","-48.27",NA,"G. amarali",NA,NA
"817","90093",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Niquelandia","-14.27","-48.27",NA,"G. amarali",NA,NA
"818","90095",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Niquelandia","-14.27","-48.27",NA,"G. amarali",NA,NA
"819","90094",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Niquelandia","-14.27","-48.27",NA,"G. amarali",NA,NA
"820","80154",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","NovaRoma","-13.75","-46.88333333",NA,"G. amarali",NA,NA
"821","11200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"822","25089",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"823","11506",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"824","11174",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"825","11176",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"826","11203",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"827","11503",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"828","11513",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"829","11186",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
