"","ID","Colecao","Localidade","HemipenisMedido","Hemipenis_Evertido","No_LACV","FabDocCh4AP","FabDoc3CitB","FabDocCh2","FabMestrado","UF","Latitude","Longitude","Altitude","Especie_Fabricius","Especie_Welington","Clado"
"387","28298","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"388","28253","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"389","28243","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"390","28287","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"391","28282","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"392","28275","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"393","28204","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"394","28272","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"395","28268","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"396","28213","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"397","28302","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"398","28274","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"399","28245","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"400","28210","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"401","28255","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"402","28286","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"403","28266","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"404","28254","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"405","28256","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"406","28269","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"407","28270","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"408","28264","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"409","28265","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"410","28292","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"411","28226","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"412","28208","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"413","28234","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"414","28309","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"415","28310","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"416","28308","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"417","28303","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"418","28206","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"419","28248","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"420","28262","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"421","28238","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"422","28273","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"423","28240","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"424","28228","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"425","28261","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"426","28236","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"427","28305","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"428","28239","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"429","28252","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"430","28293","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"431","28291","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"432","28263","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"433","28271","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"434","28304","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"435","28307","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"436","28289","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"437","40976","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"438","41014","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"439","41020","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"440","40969","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"441","41088","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"442","41079","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"443","41082","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"444","41006","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"445","41068","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"446","40980","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"447","41002","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"448","41049","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"449","40973","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"450","41021","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"451","41080","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"452","40979","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"453","41060","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"454","40968","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"455","41071","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"456","41069","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"457","41038","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"458","40989","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"459","40985","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"460","40965","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"461","41056","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"462","41077","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"463","41013","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"464","41070","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"465","41086","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"466","40992","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"467","41064","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"468","41068","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"469","40974","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"470","41061","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"471","41045","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"472","41027","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"473","41075","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"474","41073","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"475","41046","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"476","41035","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"477","41089","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"478","41087","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"479","41005","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"480","41031","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"481","40986","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"482","41067","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"483","41033","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"484","41050","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"485","40978","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"486","41004","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"487","41051","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"488","40988","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"489","41042","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"490","41011","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"491","41062","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"492","41030","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"493","41055","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"494","41039","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"495","41000","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"496","41081","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"497","41037","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"498","41028","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"499","41076","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"500","41091","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"501","40964","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"502","40984","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"503","40998","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"504","14150","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"505","14148","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"506","14149","CHUNB","Mateiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.70224,-46.41278,NA,"G. amarali",NA,10
"507","58348","CHUNB","MatiasCardoso",NA,NA,NA,NA,NA,"SIM",NA,"MG",-14.99,-43.95,464,"Matias Cardoso",NA,NA
"508","58323","CHUNB","MatiasCardoso",NA,NA,NA,NA,NA,"SIM",NA,"MG",-14.99,-43.95,464,"Matias Cardoso",NA,NA
"509","58335","CHUNB","MatiasCardoso",NA,NA,NA,"SIM",NA,"SIM",NA,"MG",-14.99,-43.95,464,"Matias Cardoso",NA,NA
"510","56537","CHUNB","Milagres",NA,NA,NA,NA,NA,"SIM",NA,"CE",-7.29,-38.94,406,"G. geckoides",NA,NA
"511","2211","GRC","Minacu",NA,NA,NA,NA,NA,"SIM",NA,"GO",-13.5,48.4,425,"G. amarali Clade D",NA,NA
"512","832","CHUNB","Minacu","SIM","SIM","SIM",NA,NA,"SIM",NA,"GO",-13.5,48.4,425,"G. amarali Clade D","D",NA
"513","2204","GRC","Minacu",NA,NA,NA,NA,NA,"SIM",NA,"GO",-13.5,48.4,425,"G. amarali Clade D",NA,NA
"514","2152","GRC","Minacu",NA,NA,NA,"SIM",NA,"SIM",NA,"GO",-13.5,48.4,425,"G. amarali Clade D",NA,NA
"515","2202","CHUNB","Minacu",NA,NA,NA,NA,"SIM",NA,NA,"GO",-13.5,-48.4,427,"G. amarali",NA,NA
"516","2153","CHUNB","Minacu",NA,NA,NA,NA,"SIM",NA,NA,"GO",-13.5,-48.4,427,"G. amarali",NA,NA
"517","2154","CHUNB","Minacu",NA,NA,NA,NA,"SIM",NA,NA,"GO",-13.5,-48.4,427,"G. amarali",NA,NA
"518","2207","CHUNB","Minacu",NA,NA,NA,NA,"SIM",NA,NA,"GO",-13.5,-48.4,427,"G. amarali",NA,NA
"519","3108","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"520","3054","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"521","3064","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"522","3101","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"523","3056","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"524","3122","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"525","3092","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"526","3121","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"527","8035","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"528","3028","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"529","3041","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"530","8001","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"531","3037","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"532","3080","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"533","3070","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"534","3010","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"535","3076","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"536","3055","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"537","3051","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"538","3035","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"539","3021","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"540","3120","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"541","3087","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"542","3126","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"543","3025","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"544","3045","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"545","3044","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"546","3022","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"547","3117","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"548","3124","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"549","3065","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"550","3030","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"551","3031","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"552","3103","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"553","3097","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"554","3067","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"555","3017","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"556","3018","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"557","3079","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"558","3102","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"559","3019","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"560","3093","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"561","3026","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"562","3089","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"563","3115","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"564","3011","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"565","3111","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"566","8005","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"567","3083","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"568","3118","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"569","3106","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"570","8002","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"571","3131","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"572","3099","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"573","3009","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"574","3128","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"575","3047","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"576","3133","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"577","3024","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"578","3107","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"579","3020","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"580","3016","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"581","3094","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"582","3012","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
